distance_km,courier_reliability_score,rain_mm,wind_speed_kmh,weather_code,time_of_day,temperature_celsius,traffic_level,is_weekend,weather_severity,is_peak_hour,distance_bucket,rain_x_traffic,courier_x_distance,is_monsoon,day_of_week,wind_x_rain,weather_x_peak,courier_x_weather,traffic_x_dist,time_sin,time_cos,delay_probability,was_delayed
8.81,0.7495,0.0,4.2,1,9,35.4,71.3,0,0,1,1,0.0,0.0834,0,4,0.0,0.0,0.0,0.1783,0.7071,-0.7071,0.4411,1
10.41,0.5567,9.14,6.45,63,11,35.4,40.3,0,4,0,2,0.2864,0.2092,0,0,0.0573,0.0,0.1968,0.2014,0.2588,-0.9659,0.99,1
3.7,0.3163,8.27,3.18,61,10,34.0,74.6,0,3,1,0,0.5099,0.2547,1,3,0.0272,3.0,0.2826,0.0,0.5,-0.866,0.99,1
7.04,0.7763,0.0,13.11,0,17,33.0,94.5,0,0,1,1,0.0,0.0642,1,2,0.0,0.0,0.0,0.2363,-0.9659,-0.2588,0.6148,0
11.78,0.8863,19.49,27.31,63,21,26.0,54.9,0,4,0,2,0.5093,0.0285,0,3,0.3164,0.0,0.0256,0.2747,-0.7071,0.7071,0.99,1
7.54,0.3527,4.42,25.3,61,13,33.4,55.8,0,3,0,1,0.2896,0.3253,0,4,0.1641,0.0,0.2604,0.1395,-0.2588,-0.9659,0.99,1
5.11,0.5561,0.0,9.69,1,12,34.1,61.0,0,0,0,1,0.0,0.1559,0,1,0.0,0.0,0.0,0.1525,0.0,-1.0,0.3659,1
9.52,0.8958,0.0,3.68,1,0,29.4,35.0,0,0,0,1,0.0,0.0231,0,0,0.0,0.0,0.0,0.0874,0.0,1.0,0.0495,0
28.62,0.5162,2.71,8.97,80,18,28.2,94.9,0,3,1,3,0.3815,0.3321,0,4,0.0451,3.0,0.1683,0.7117,-1.0,-0.0,0.99,1
9.27,0.556,0.0,35.21,0,5,18.0,31.2,1,0,0,1,0.0,0.2007,0,6,0.0,0.0,0.0,0.0781,0.9659,0.2588,0.1926,0
11.38,0.8694,0.0,21.01,1,18,24.8,69.8,0,0,1,2,0.0,0.0346,1,1,0.0,0.0,0.0,0.3491,-1.0,-0.0,0.3947,0
8.81,0.9488,0.0,5.74,2,18,27.3,32.9,1,1,1,1,0.0,0.0077,0,5,0.0,1.0,0.0019,0.0822,-1.0,-0.0,0.097,0
1.69,0.7404,12.44,10.0,63,14,29.1,67.7,0,4,0,0,0.5397,0.0381,1,2,0.0997,0.0,0.0882,0.0,-0.5,-0.866,0.9857,1
9.92,0.611,0.0,24.92,2,8,31.7,98.1,0,1,1,1,0.0,0.1689,0,4,0.0,1.0,0.0404,0.2452,0.866,-0.5,0.9161,1
10.66,0.697,0.0,22.35,1,5,29.7,33.6,0,0,0,2,0.0,0.1193,0,3,0.0,0.0,0.0,0.1682,0.9659,0.2588,0.158,0
10.98,0.7815,8.07,27.42,61,11,33.7,32.9,1,3,0,2,0.2229,0.0739,0,6,0.232,0.0,0.0511,0.1647,0.2588,-0.9659,0.8972,1
17.01,0.6881,0.0,5.19,0,9,31.9,83.9,0,0,1,2,0.0,0.1467,0,1,0.0,0.0,0.0,0.4197,0.7071,-0.7071,0.697,1
5.46,0.7097,0.0,51.47,0,16,30.5,49.9,0,0,0,1,0.0,0.085,0,1,0.0,0.0,0.0,0.1248,-0.866,-0.5,0.3508,1
8.69,0.5956,0.0,7.34,0,21,25.0,29.9,1,0,0,1,0.0,0.1701,0,5,0.0,0.0,0.0,0.0749,-0.7071,0.7071,0.1375,0
14.49,0.7518,35.71,18.75,82,15,31.2,20.4,0,5,0,2,0.2261,0.0987,1,1,0.2592,0.0,0.1031,0.1022,-0.7071,-0.7071,0.99,1
2.45,0.8222,58.2,8.23,95,8,34.4,78.8,0,6,1,0,0.9873,0.027,1,1,0.1289,6.0,0.0749,0.0,0.866,-0.5,0.99,1
5.24,0.5308,0.0,2.33,3,11,35.5,40.4,0,1,0,1,0.0,0.1714,0,2,0.0,0.0,0.0536,0.1009,0.2588,-0.9659,0.4557,1
10.48,0.517,0.0,11.7,1,12,32.3,32.4,1,0,0,2,0.0,0.2386,0,5,0.0,0.0,0.0,0.162,0.0,-1.0,0.1965,1
12.74,0.687,0.0,4.59,1,11,35.1,60.0,0,0,0,2,0.0,0.1336,0,1,0.0,0.0,0.0,0.3001,0.2588,-0.9659,0.3491,1
4.05,0.5974,10.21,17.52,63,18,26.4,34.0,1,4,1,0,0.2523,0.1204,0,6,0.1624,4.0,0.1703,0.0,-1.0,-0.0,0.9841,1
3.73,0.5078,0.0,13.77,1,15,27.5,18.4,0,0,0,0,0.0,0.1562,0,2,0.0,0.0,0.0,0.0,-0.7071,-0.7071,0.1656,0
7.89,0.9112,5.98,11.18,63,19,26.9,96.7,0,4,1,1,0.5764,0.0168,0,1,0.0834,4.0,0.0176,0.2417,-0.9659,0.2588,0.99,1
14.63,0.9653,0.0,14.24,2,18,32.5,91.2,0,1,1,2,0.0,0.0052,0,4,0.0,1.0,0.0011,0.4562,-1.0,-0.0,0.6497,0
9.17,0.7087,5.1,3.83,63,13,32.7,60.7,0,4,0,1,0.3371,0.1062,0,1,0.0265,0.0,0.1048,0.1518,-0.2588,-0.9659,0.9784,1
15.81,0.9773,0.0,7.69,3,16,27.6,54.5,0,1,0,2,0.0,0.0028,1,3,0.0,0.0,0.0006,0.2726,-0.866,-0.5,0.2242,1
12.22,0.4437,0.0,12.12,3,9,31.9,89.1,0,1,1,2,0.0,0.3119,0,0,0.0,1.0,0.0691,0.4456,0.7071,-0.7071,0.9602,1
4.92,0.2942,0.0,19.37,1,20,26.3,73.1,0,0,1,0,0.0,0.307,0,0,0.0,0.0,0.0,0.0,-0.866,0.5,0.9374,1
7.38,0.5607,8.47,3.31,80,20,25.2,87.8,0,3,1,1,0.6054,0.1803,1,0,0.0286,3.0,0.1456,0.2194,-0.866,0.5,0.99,1
6.18,0.269,0.0,9.39,1,18,28.5,93.6,0,0,1,1,0.0,0.3587,0,2,0.0,0.0,0.0,0.2341,-1.0,-0.0,0.9785,1
7.74,0.574,0.0,7.35,0,4,27.9,21.2,0,0,0,1,0.0,0.1755,1,3,0.0,0.0,0.0,0.0529,0.866,0.5,0.156,0
0.61,0.9558,0.0,24.58,0,14,34.4,59.9,0,0,0,0,0.0,0.0013,0,3,0.0,0.0,0.0,0.0,-0.5,-0.866,0.067,0
17.77,0.797,2.33,18.14,81,7,31.7,54.7,0,4,0,2,0.202,0.0781,0,2,0.0837,0.0,0.061,0.2736,0.9659,-0.2588,0.9576,1
9.67,0.8241,0.0,10.92,2,4,28.7,21.5,0,1,0,1,0.0,0.0509,0,4,0.0,0.0,0.0123,0.0538,0.866,0.5,0.0942,0
13.39,0.9315,0.0,11.26,3,18,28.8,90.4,0,1,1,2,0.0,0.0139,0,1,0.0,1.0,0.003,0.4519,-1.0,-0.0,0.635,0
13.71,0.8935,0.0,8.98,0,11,30.6,25.4,1,0,0,2,0.0,0.0272,1,6,0.0,0.0,0.0,0.1271,0.2588,-0.9659,0.0398,0
8.67,0.6147,0.0,8.57,0,18,29.9,99.2,0,0,1,1,0.0,0.1581,0,3,0.0,0.0,0.0,0.248,-1.0,-0.0,0.8243,1
2.49,0.8508,10.31,4.05,81,14,31.0,63.4,0,4,0,0,0.4717,0.021,0,0,0.0377,0.0,0.0384,0.0,-0.5,-0.866,0.9806,1
10.26,0.6316,0.0,26.6,2,15,32.6,30.4,0,1,0,2,0.0,0.1577,0,0,0.0,0.0,0.0373,0.1518,-0.7071,-0.7071,0.3316,0
10.59,0.7216,0.0,4.73,1,12,30.5,49.3,0,0,0,2,0.0,0.1048,0,0,0.0,0.0,0.0,0.2467,0.0,-1.0,0.1641,0
18.12,0.7475,0.0,1.41,0,20,24.5,100.0,0,0,1,2,0.0,0.109,1,1,0.0,0.0,0.0,0.5,-0.866,0.5,0.7417,1
2.94,0.8667,0.0,6.45,0,2,22.9,31.3,0,0,0,0,0.0,0.0194,0,2,0.0,0.0,0.0,0.0,0.5,0.866,0.0316,1
10.4,0.6099,0.0,26.78,0,5,26.3,17.2,0,0,0,2,0.0,0.1727,0,0,0.0,0.0,0.0,0.0861,0.9659,0.2588,0.1775,0
15.67,0.677,10.95,11.0,65,13,35.1,48.4,0,5,0,2,0.3684,0.1504,0,4,0.1047,0.0,0.153,0.2419,-0.2588,-0.9659,0.99,1
16.32,0.8824,0.0,9.78,1,16,32.7,43.0,0,0,0,2,0.0,0.0335,0,4,0.0,0.0,0.0,0.2152,-0.866,-0.5,0.1335,0
11.55,0.7578,0.0,4.15,2,18,27.2,89.9,0,1,1,2,0.0,0.0878,1,1,0.0,1.0,0.0199,0.4495,-1.0,-0.0,0.7392,1
11.44,0.8668,0.0,31.33,1,10,30.2,32.3,1,0,1,2,0.0,0.0357,0,6,0.0,0.0,0.0,0.1615,0.5,-0.866,0.1051,0
12.67,0.7154,0.0,28.82,1,9,37.1,85.3,0,0,1,2,0.0,0.1156,0,3,0.0,0.0,0.0,0.4266,0.7071,-0.7071,0.73,1
12.02,0.9265,2.61,19.91,61,19,26.3,79.7,0,3,1,2,0.314,0.0149,0,2,0.0981,3.0,0.01,0.3983,-0.9659,0.2588,0.9721,1
6.29,0.6962,0.0,10.01,3,9,32.8,88.1,0,1,1,1,0.0,0.0968,0,0,0.0,1.0,0.0279,0.2203,0.7071,-0.7071,0.7616,1
5.07,0.9723,0.0,11.62,3,20,30.2,75.6,0,1,1,1,0.0,0.0024,0,0,0.0,1.0,0.0008,0.1891,-0.866,0.5,0.4026,0
16.04,0.5913,0.0,10.43,0,1,22.2,39.8,0,0,0,2,0.0,0.2157,0,2,0.0,0.0,0.0,0.1992,0.2588,0.9659,0.3096,1
3.94,0.5229,0.0,11.21,1,13,31.8,32.6,1,0,0,0,0.0,0.1533,1,6,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.1091,0
11.36,0.5339,0.0,22.06,1,9,31.7,86.2,0,0,1,2,0.0,0.233,0,2,0.0,0.0,0.0,0.4309,0.7071,-0.7071,0.8805,1
6.11,0.6263,0.0,16.19,0,21,26.7,46.9,0,0,0,1,0.0,0.1305,0,2,0.0,0.0,0.0,0.1171,-0.7071,0.7071,0.2983,0
9.3,0.3525,0.0,9.12,0,15,32.8,18.6,0,0,0,1,0.0,0.3538,1,2,0.0,0.0,0.0,0.0465,-0.7071,-0.7071,0.5023,0
32.01,0.9417,7.65,11.98,80,7,31.2,45.6,0,3,0,4,0.3022,0.0143,0,0,0.0991,0.0,0.007,0.4564,0.9659,-0.2588,0.9562,1
13.07,0.745,0.0,9.84,0,18,25.7,25.7,1,0,1,2,0.0,0.0991,0,6,0.0,0.0,0.0,0.1285,-1.0,-0.0,0.1112,0
10.75,0.7497,0.0,4.36,0,10,30.2,91.6,0,0,1,2,0.0,0.0898,0,4,0.0,0.0,0.0,0.4579,0.5,-0.866,0.6273,1
13.49,0.7549,0.0,48.98,0,11,32.5,48.3,0,0,0,2,0.0,0.0944,0,2,0.0,0.0,0.0,0.2416,0.2588,-0.9659,0.3642,0
6.33,0.6281,0.07,5.02,61,15,25.7,30.0,0,3,0,1,0.0061,0.1315,0,1,0.0013,0.0,0.1134,0.075,-0.7071,-0.7071,0.4873,0
25.19,0.6663,0.0,2.24,1,17,36.5,25.2,1,0,1,3,0.0,0.1833,1,5,0.0,0.0,0.0,0.1889,-0.9659,-0.2588,0.1903,0
5.6,0.8615,0.0,13.24,0,13,32.2,59.5,0,0,0,1,0.0,0.0283,0,0,0.0,0.0,0.0,0.1488,-0.2588,-0.9659,0.1127,0
12.81,0.6614,0.0,0.9,1,19,25.0,83.2,0,0,1,2,0.0,0.1506,0,0,0.0,0.0,0.0,0.4161,-0.9659,0.2588,0.6817,1
17.27,0.9069,0.0,2.26,1,18,26.6,91.7,0,0,1,2,0.0,0.024,0,4,0.0,0.0,0.0,0.4583,-1.0,-0.0,0.5074,1
3.38,0.9027,0.0,23.13,3,14,34.3,69.6,0,1,0,0,0.0,0.0131,0,3,0.0,0.0,0.0051,0.0,-0.5,-0.866,0.2196,0
4.91,0.7477,0.0,25.69,2,6,24.0,38.2,0,1,0,0,0.0,0.0656,0,2,0.0,0.0,0.0211,0.0,1.0,0.0,0.1812,0
3.63,0.9158,0.0,7.5,3,19,30.3,79.4,0,1,1,0,0.0,0.0109,1,3,0.0,1.0,0.0041,0.0,-0.9659,0.2588,0.4245,0
21.01,0.6931,5.97,8.37,61,21,23.9,49.5,0,3,0,3,0.295,0.1531,0,0,0.0624,0.0,0.085,0.3713,-0.7071,0.7071,0.9845,1
2.61,0.953,0.0,9.76,0,17,28.8,38.5,1,0,1,0,0.0,0.0038,0,6,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.0454,0
0.53,0.762,0.0,23.98,2,12,35.5,56.2,0,1,0,0,0.0,0.0145,1,4,0.0,0.0,0.0193,0.0,0.0,-1.0,0.159,0
2.02,0.9213,0.0,18.45,0,14,34.2,58.5,0,0,0,0,0.0,0.0071,0,3,0.0,0.0,0.0,0.0,-0.5,-0.866,0.0728,0
20.81,0.7598,0.0,19.37,1,12,36.0,47.9,0,0,0,3,0.0,0.1057,0,3,0.0,0.0,0.0,0.3592,0.0,-1.0,0.211,0
13.18,0.798,10.13,10.26,82,13,26.3,48.6,0,5,0,2,0.3593,0.0701,0,4,0.0949,0.0,0.0756,0.2429,-0.2588,-0.9659,0.9859,1
5.94,0.8974,0.0,30.73,0,18,24.3,96.0,0,0,1,1,0.0,0.0185,0,0,0.0,0.0,0.0,0.2401,-1.0,-0.0,0.5702,0
11.44,0.6645,0.0,23.56,0,9,30.2,87.1,0,0,1,2,0.0,0.1426,1,4,0.0,0.0,0.0,0.4357,0.7071,-0.7071,0.7724,1
14.07,0.7517,0.0,8.21,2,20,20.1,97.8,0,1,1,2,0.0,0.0978,1,4,0.0,1.0,0.0206,0.489,-0.866,0.5,0.8257,0
10.81,0.7933,0.0,13.79,0,19,25.4,25.0,1,0,1,2,0.0,0.0676,0,5,0.0,0.0,0.0,0.1252,-0.9659,0.2588,0.0865,0
5.41,0.5662,0.0,9.38,1,9,33.9,76.8,0,0,1,1,0.0,0.1545,0,4,0.0,0.0,0.0,0.1921,0.7071,-0.7071,0.7,0
6.0,0.7766,0.0,16.99,2,1,20.8,34.7,0,1,0,1,0.0,0.0598,0,3,0.0,0.0,0.0176,0.0867,0.2588,0.9659,0.1462,0
4.1,0.7366,0.0,18.49,0,19,18.4,34.0,1,0,1,0,0.0,0.0641,0,5,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.1076,0
8.4,0.9461,0.0,22.39,1,10,28.9,77.9,0,0,1,1,0.0,0.0082,0,0,0.0,0.0,0.0,0.1947,0.5,-0.866,0.3844,0
14.75,0.67,1.1,30.6,61,10,37.4,69.9,0,3,1,2,0.1591,0.1522,0,3,0.087,3.0,0.0948,0.3497,0.5,-0.866,0.9806,1
5.74,0.9233,0.0,23.55,0,10,30.7,73.4,0,0,1,1,0.0,0.0118,0,2,0.0,0.0,0.0,0.1836,0.5,-0.866,0.3314,0
7.75,0.7364,2.11,6.7,63,13,33.8,62.3,0,4,0,1,0.2172,0.0855,0,2,0.0292,0.0,0.0902,0.1559,-0.2588,-0.9659,0.9417,1
9.03,0.8561,5.59,6.15,80,16,29.9,50.0,0,3,0,1,0.2896,0.0367,0,1,0.0445,0.0,0.0273,0.1251,-0.866,-0.5,0.9264,1
7.65,0.7775,6.26,10.24,61,13,35.3,59.2,0,3,0,1,0.3602,0.066,0,0,0.0779,0.0,0.0525,0.148,-0.2588,-0.9659,0.9524,1
4.22,0.8075,0.0,17.09,1,17,32.1,92.2,0,0,1,0,0.0,0.0407,0,2,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.529,1
20.34,0.5665,0.0,5.75,0,16,30.5,51.9,0,0,0,3,0.0,0.2544,1,3,0.0,0.0,0.0,0.3892,-0.866,-0.5,0.5468,1
10.85,0.9102,0.0,22.26,2,15,28.9,33.1,0,1,0,2,0.0,0.0194,0,2,0.0,0.0,0.0045,0.1654,-0.7071,-0.7071,0.1163,0
8.85,0.7311,0.0,28.82,2,19,31.0,82.6,0,1,1,1,0.0,0.0929,0,2,0.0,1.0,0.0232,0.2066,-0.9659,0.2588,0.784,1
11.69,0.8363,46.84,17.11,82,17,27.7,80.6,0,5,1,2,0.9564,0.049,1,3,0.2539,5.0,0.0552,0.4028,-0.9659,-0.2588,0.99,1
5.91,0.7531,0.0,33.8,3,21,22.5,27.1,1,1,0,1,0.0,0.0691,0,6,0.0,0.0,0.0204,0.0678,-0.7071,0.7071,0.1297,0
9.11,0.4152,0.0,7.9,2,17,31.0,78.7,0,1,1,1,0.0,0.3013,0,1,0.0,1.0,0.0745,0.1968,-0.9659,-0.2588,0.9447,1
4.72,0.6183,0.0,4.06,0,8,33.9,89.8,0,0,1,0,0.0,0.1197,0,2,0.0,0.0,0.0,0.0,0.866,-0.5,0.6866,1
9.56,0.9156,0.0,12.09,0,19,26.4,94.3,0,0,1,1,0.0,0.0168,0,1,0.0,0.0,0.0,0.2357,-0.9659,0.2588,0.505,1
18.82,0.8622,0.0,0.97,0,11,32.2,59.8,0,0,0,2,0.0,0.0445,0,4,0.0,0.0,0.0,0.2989,0.2588,-0.9659,0.1995,0
5.78,0.5314,7.9,8.34,81,22,23.1,32.6,0,4,0,1,0.2187,0.1788,0,1,0.0699,0.0,0.2139,0.0815,-0.5,0.866,0.9781,1
26.03,0.6946,1.55,21.21,51,13,31.0,57.8,0,3,0,3,0.1662,0.1621,0,1,0.0762,0.0,0.0844,0.4337,-0.2588,-0.9659,0.9368,1
16.18,0.7953,0.0,30.37,3,17,25.7,77.3,0,1,1,2,0.0,0.0767,0,0,0.0,1.0,0.0154,0.3867,-0.9659,-0.2588,0.745,0
8.18,0.7441,0.0,5.69,0,18,31.5,98.7,0,0,1,1,0.0,0.0836,1,1,0.0,0.0,0.0,0.2467,-1.0,-0.0,0.6664,1
12.86,0.7108,0.0,21.88,3,10,37.6,20.4,1,1,1,2,0.0,0.1191,1,5,0.0,1.0,0.0259,0.1019,0.5,-0.866,0.225,0
4.22,0.8445,6.8,17.56,63,16,26.5,47.4,0,4,0,0,0.2986,0.0295,0,0,0.1383,0.0,0.0409,0.0,-0.866,-0.5,0.9598,1
1.53,0.7127,4.24,28.45,61,18,27.0,94.9,0,3,1,0,0.4822,0.0417,0,2,0.1807,3.0,0.077,0.0,-1.0,-0.0,0.99,1
22.73,0.8693,0.0,11.36,0,8,33.6,70.3,0,0,1,3,0.0,0.0436,0,2,0.0,0.0,0.0,0.5274,0.866,-0.5,0.4314,0
5.2,0.3996,0.0,1.56,0,19,23.5,93.4,0,0,1,1,0.0,0.2473,0,3,0.0,0.0,0.0,0.2334,-0.9659,0.2588,0.9138,1
5.38,0.7191,0.0,21.31,2,18,26.7,33.8,1,1,1,1,0.0,0.0803,0,5,0.0,1.0,0.0248,0.0846,-1.0,-0.0,0.2155,0
12.49,0.8393,0.0,26.76,1,17,30.5,29.1,1,0,1,2,0.0,0.0488,0,5,0.0,0.0,0.0,0.1457,-0.9659,-0.2588,0.104,0
2.86,0.8965,0.0,6.59,0,13,36.6,68.9,0,0,0,0,0.0,0.0131,0,0,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.101,0
8.84,0.6296,4.92,9.57,81,18,29.3,91.3,0,4,1,1,0.4983,0.1501,0,4,0.0653,4.0,0.1503,0.2283,-1.0,-0.0,0.99,1
1.47,0.7285,0.0,16.07,0,11,33.4,53.7,0,0,0,0,0.0,0.0373,0,0,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.1554,0
4.18,0.3614,0.0,13.66,1,19,33.2,15.6,1,0,1,0,0.0,0.2443,0,5,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.3958,0
4.54,0.6188,0.0,5.28,0,22,26.8,28.4,0,0,0,0,0.0,0.1173,0,4,0.0,0.0,0.0,0.0,-0.5,0.866,0.1085,0
1.52,0.5045,0.0,12.09,1,18,28.2,76.4,0,0,1,0,0.0,0.0941,0,0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.6519,1
13.74,0.5269,0.0,16.37,0,10,31.0,94.1,0,0,1,2,0.0,0.255,0,0,0.0,0.0,0.0,0.4707,0.5,-0.866,0.9124,1
8.47,0.6626,0.0,8.36,0,18,25.2,28.0,1,0,1,1,0.0,0.1283,1,5,0.0,0.0,0.0,0.07,-1.0,-0.0,0.1441,0
19.69,0.7007,0.0,9.71,1,15,30.6,28.6,0,0,0,2,0.0,0.1445,0,1,0.0,0.0,0.0,0.1428,-0.7071,-0.7071,0.1494,1
11.19,0.9577,0.0,3.9,0,13,30.7,57.9,0,0,0,2,0.0,0.0063,0,2,0.0,0.0,0.0,0.2896,-0.2588,-0.9659,0.0957,0
4.57,0.6624,0.0,35.76,0,18,30.9,93.5,0,0,1,0,0.0,0.0981,1,2,0.0,0.0,0.0,0.0,-1.0,-0.0,0.7666,1
8.96,0.8712,0.0,10.4,0,18,27.2,87.2,0,0,1,1,0.0,0.0309,0,3,0.0,0.0,0.0,0.2179,-1.0,-0.0,0.4628,0
9.25,0.861,0.0,17.47,1,22,25.0,18.6,0,0,0,1,0.0,0.0351,0,2,0.0,0.0,0.0,0.0466,-0.5,0.866,0.0493,0
8.15,0.7107,28.06,0.76,95,9,30.5,83.0,0,6,1,1,0.8586,0.1003,1,3,0.0098,6.0,0.1556,0.2075,0.7071,-0.7071,0.99,1
12.51,0.7112,0.0,6.69,0,11,36.3,60.7,0,0,0,2,0.0,0.1177,0,2,0.0,0.0,0.0,0.3036,0.2588,-0.9659,0.328,0
5.66,0.5589,0.0,11.96,1,21,24.9,44.7,0,0,0,1,0.0,0.1618,0,1,0.0,0.0,0.0,0.1118,-0.7071,0.7071,0.3557,0
8.82,0.6395,0.0,13.13,0,7,30.2,30.4,1,0,0,1,0.0,0.144,0,6,0.0,0.0,0.0,0.0761,0.9659,-0.2588,0.1224,0
12.6,0.965,0.33,34.7,61,21,24.1,52.6,0,3,0,2,0.0458,0.005,0,0,0.0378,0.0,0.0033,0.2632,-0.7071,0.7071,0.6705,1
8.39,0.6164,0.0,20.01,1,20,26.2,91.3,0,0,1,1,0.0,0.155,1,0,0.0,0.0,0.0,0.2284,-0.866,0.5,0.8101,0
36.58,0.8623,0.0,4.67,2,18,29.3,79.7,0,1,1,4,0.0,0.054,0,2,0.0,1.0,0.0085,0.7975,-1.0,-0.0,0.6737,1
7.56,0.6529,0.0,22.38,0,17,28.3,76.3,0,0,1,1,0.0,0.1279,1,4,0.0,0.0,0.0,0.1907,-0.9659,-0.2588,0.6625,1
4.61,0.5191,0.0,12.45,1,6,25.4,34.8,0,0,0,0,0.0,0.1674,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.2406,0
9.89,0.8597,0.0,13.16,0,11,31.6,35.4,0,0,0,1,0.0,0.0365,0,4,0.0,0.0,0.0,0.0885,0.2588,-0.9659,0.1017,0
8.8,0.6135,0.0,57.6,1,15,24.6,40.9,0,0,0,1,0.0,0.1597,1,3,0.0,0.0,0.0,0.1023,-0.7071,-0.7071,0.396,1
7.59,0.8645,0.0,13.69,0,18,27.0,73.9,0,0,1,1,0.0,0.0312,1,4,0.0,0.0,0.0,0.1846,-1.0,-0.0,0.3641,0
8.16,0.728,0.0,14.01,1,10,35.8,89.4,0,0,1,1,0.0,0.0915,1,4,0.0,0.0,0.0,0.2236,0.5,-0.866,0.6481,0
17.19,0.8322,3.33,25.18,81,3,24.2,22.9,0,4,0,2,0.1031,0.0581,0,1,0.1416,0.0,0.0458,0.1146,0.7071,0.7071,0.836,0
6.33,0.9585,0.0,43.66,0,14,28.6,55.4,0,0,0,1,0.0,0.0049,0,0,0.0,0.0,0.0,0.1385,-0.5,-0.866,0.1251,0
15.07,0.9402,1.72,1.42,61,10,34.6,34.5,1,3,1,2,0.1059,0.0118,0,5,0.0055,3.0,0.0073,0.1726,0.5,-0.866,0.5827,0
13.49,0.5923,0.0,14.41,0,19,26.8,31.5,1,0,1,2,0.0,0.2027,0,6,0.0,0.0,0.0,0.1574,-0.9659,0.2588,0.2911,0
14.99,0.3826,6.14,5.76,81,9,27.7,24.1,1,4,1,2,0.1452,0.3916,1,6,0.0434,4.0,0.3234,0.1203,0.7071,-0.7071,0.9899,1
14.58,0.622,29.1,8.14,99,11,36.2,44.5,0,6,0,2,0.4653,0.1858,1,2,0.1063,0.0,0.2324,0.2226,0.2588,-0.9659,0.99,1
11.12,0.8837,0.0,40.85,2,22,27.1,30.5,0,1,0,2,0.0,0.0288,0,0,0.0,0.0,0.0066,0.1524,-0.5,0.866,0.1598,0
4.09,0.7465,0.0,1.26,2,21,29.3,51.5,0,1,0,0,0.0,0.0605,0,0,0.0,0.0,0.0213,0.0,-0.7071,0.7071,0.2392,0
4.98,0.801,0.0,5.78,0,17,26.5,83.0,0,0,1,0,0.0,0.0462,0,1,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.4191,0
4.15,0.6699,0.0,18.57,2,21,18.6,60.0,0,1,0,0,0.0,0.0906,0,1,0.0,0.0,0.0316,0.0,-0.7071,0.7071,0.4467,0
9.35,0.5764,0.0,33.45,2,15,31.9,22.8,0,1,0,1,0.0,0.1876,0,2,0.0,0.0,0.046,0.0571,-0.7071,-0.7071,0.3772,0
3.72,0.5282,0.0,2.88,1,1,24.2,30.4,0,0,0,0,0.0,0.1464,0,3,0.0,0.0,0.0,0.0,0.2588,0.9659,0.1653,0
19.77,0.4871,0.0,8.36,1,12,34.1,56.2,0,0,0,2,0.0,0.3245,0,2,0.0,0.0,0.0,0.2811,0.0,-1.0,0.6305,0
12.32,0.6872,0.0,15.53,0,10,31.5,78.9,0,0,1,2,0.0,0.1319,0,2,0.0,0.0,0.0,0.3945,0.5,-0.866,0.6661,0
15.22,0.8126,0.0,4.77,2,8,25.3,81.3,0,1,1,2,0.0,0.0658,0,3,0.0,1.0,0.0135,0.4066,0.866,-0.5,0.6569,1
4.14,0.6932,0.0,8.81,0,11,37.1,34.2,0,0,0,0,0.0,0.081,1,0,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.1296,0
12.39,0.7018,0.0,37.3,0,16,27.6,65.2,0,0,0,2,0.0,0.123,0,2,0.0,0.0,0.0,0.3259,-0.866,-0.5,0.5085,1
2.36,0.4617,0.0,1.88,1,10,32.2,72.0,0,0,1,0,0.0,0.1393,1,2,0.0,0.0,0.0,0.0,0.5,-0.866,0.6823,0
18.72,0.8864,0.0,2.52,2,12,35.3,50.1,0,1,0,2,0.0,0.0332,0,3,0.0,0.0,0.0064,0.2505,0.0,-1.0,0.1716,0
6.08,0.859,0.0,16.35,0,15,33.7,24.5,0,0,0,1,0.0,0.0302,0,2,0.0,0.0,0.0,0.0613,-0.7071,-0.7071,0.048,0
14.65,0.719,18.58,11.81,82,18,29.3,26.2,1,5,1,2,0.2394,0.1193,1,6,0.1348,5.0,0.1241,0.1311,-1.0,-0.0,0.986,1
4.48,0.797,0.0,9.55,1,18,28.4,87.2,0,0,1,0,0.0,0.0453,1,0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.4722,0
9.2,0.7955,0.0,3.37,0,17,25.4,19.6,1,0,1,1,0.0,0.0626,1,6,0.0,0.0,0.0,0.049,-0.9659,-0.2588,0.0623,0
6.32,0.6449,0.0,9.59,3,19,25.7,92.5,0,1,1,1,0.0,0.1227,1,4,0.0,1.0,0.0353,0.2312,-0.9659,0.2588,0.8321,1
10.05,0.6555,2.65,14.68,80,9,34.1,33.6,1,3,1,2,0.1336,0.1415,1,5,0.073,3.0,0.1011,0.168,0.7071,-0.7071,0.8766,1
